проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/ogurtsy-korotkoplodnye?sid=70;Огурцы короткоплодные;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI3ODMyMTA0L29yaWdpbmFsLzEvMjAyMy0xMS0wN1QwOSUzQTE1JTNBNTkuNjc1MjMxJTJCMDAlM0EwMC8yNzgzMjEwNF8xLmpwZw==.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI3ODMyMTA0L29yaWdpbmFsLzEvMjAyMy0xMS0wN1QwOSUzQTE1JTNBNTkuNjc1MjMxJTJCMDAlM0EwMC8yNzgzMjEwNF8xLmpwZw==.webp 2x;39,00;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/perets-krasnyy-98b7b28?sid=70;Перец красный;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyNDg4MzQvb3JpZ2luYWwvMS8yMDIyLTExLTEwVDExJTNBNDQlM0EzMy45OTcyMTglMkIwMCUzQTAwLzEyNDg4MzRfMS5qcGc=.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyNDg4MzQvb3JpZ2luYWwvMS8yMDIyLTExLTEwVDExJTNBNDQlM0EzMy45OTcyMTglMkIwMCUzQTAwLzEyNDg4MzRfMS5qcGc=.webp 2x;124,95;235,00
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/morkov-mytaya-22df57c?sid=70;Морковь мытая;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyNDg4MDcvb3JpZ2luYWwvMS8yMDIyLTExLTEwVDExJTNBNDQlM0EzMy44MDI0NzglMkIwMCUzQTAwLzEyNDg4MDdfMS5qcGc=.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyNDg4MDcvb3JpZ2luYWwvMS8yMDIyLTExLTEwVDExJTNBNDQlM0EzMy44MDI0NzglMkIwMCUzQTAwLzEyNDg4MDdfMS5qcGc=.webp 2x;50,00;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/klubnika-923762d?sid=70;Клубника;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNjQxNC9vcmlnaW5hbC8xLzIwMjItMDgtMjJUMTYlM0EyMiUzQTUxLjA1NjAwMCUyQjAwJTNBMDAvMTE2NDE0XzEuanBn.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNjQxNC9vcmlnaW5hbC8xLzIwMjItMDgtMjJUMTYlM0EyMiUzQTUxLjA1NjAwMCUyQjAwJTNBMDAvMTE2NDE0XzEuanBn.webp 2x;50,00;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/limony-1032f91?sid=70;Лимоны;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MjQxOTEzL29yaWdpbmFsLzEvMjAyMi0wOC0yM1QyMCUzQTQ2JTNBNTUuNTAyMDAwJTJCMDAlM0EwMC8xNjI0MTkxM18xLmpwZw==.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2MjQxOTEzL29yaWdpbmFsLzEvMjAyMi0wOC0yM1QyMCUzQTQ2JTNBNTUuNTAyMDAwJTJCMDAlM0EwMC8xNjI0MTkxM18xLmpwZw==.webp 2x;35,97;42,00
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/kabachki-d71eb2e?sid=70;Кабачки;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNjM4Ni9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMDElM0EzNiUzQTM0LjIyNzAwMCUyQjAwJTNBMDAvMTE2Mzg2XzEuanBn.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNjM4Ni9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMDElM0EzNiUzQTM0LjIyNzAwMCUyQjAwJTNBMDAvMTE2Mzg2XzEuanBn.webp 2x;90,00;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/tomaty-slivovidnye-flamenko?sid=70;Томаты сливовидные Фламенко;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5MzM2MzU3L29yaWdpbmFsLzEvMjAyNC0wNC0xOFQwOSUzQTU3JTNBMzAuODA2NDQ2JTJCMDAlM0EwMC8xOTMzNjM1N18xLmpwZw==.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5MzM2MzU3L29yaWdpbmFsLzEvMjAyNC0wNC0xOFQwOSUzQTU3JTNBMzAuODA2NDQ2JTJCMDAlM0EwMC8xOTMzNjM1N18xLmpwZw==.webp 2x;77,97;117,00
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/salat-listovoy-v-gorshochke-1-sht-b4cf860?sid=70;Салат Листовой в горшочке 1 шт;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY5MzEwL29yaWdpbmFsLzEvMjAyMi0wOC0yMlQxNyUzQTUzJTNBNTEuMzcwMDAwJTJCMDAlM0EwMC82OTMxMF8xLmpwZw==.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY5MzEwL29yaWdpbmFsLzEvMjAyMi0wOC0yMlQxNyUzQTUzJTNBNTEuMzcwMDAwJTJCMDAlM0EwMC82OTMxMF8xLmpwZw==.webp 2x;39,90;69,99
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/luk-repchatyy-e52f635?sid=70;Лук репчатый;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNTAzNDQvb3JpZ2luYWwvMS8yMDIyLTA4LTIyVDE3JTNBMTUlM0EyNC45MTEwMDAlMkIwMCUzQTAwLzExNTAzNDRfMS5qcGc=.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNTAzNDQvb3JpZ2luYWwvMS8yMDIyLTA4LTIyVDE3JTNBMTUlM0EyNC45MTEwMDAlMkIwMCUzQTAwLzExNTAzNDRfMS5qcGc=.webp 2x;17,49;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/salat-aysberg-1-sht-248ae06?sid=70;Салат Айсберг 1 шт;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM4NzMxNy9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMTclM0EwOCUzQTI5LjYwMzAwMCUyQjAwJTNBMDAvMzg3MzE3XzEuanBn.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM4NzMxNy9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMTclM0EwOCUzQTI5LjYwMzAwMCUyQjAwJTNBMDAvMzg3MzE3XzEuanBn.webp 2x;99,99;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/chesnok-molodoy-a458d46?sid=70;Чеснок молодой;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkxMDMwL29yaWdpbmFsLzEvMjAyMi0wOC0yM1QwMiUzQTAzJTNBNTAuOTUyMDAwJTJCMDAlM0EwMC85MTAzMF8xLmpwZw==.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkxMDMwL29yaWdpbmFsLzEvMjAyMi0wOC0yM1QwMiUzQTAzJTNBNTAuOTUyMDAwJTJCMDAlM0EwMC85MTAzMF8xLmpwZw==.webp 2x;35,00;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/banany-802130f?sid=70;Бананы;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwNzEyL29yaWdpbmFsLzEvMjAyNC0wNC0wMlQwOCUzQTQwJTNBMjguODU2NzEwJTJCMDAlM0EwMC8xMDcxMl8xLmpwZw==.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwNzEyL29yaWdpbmFsLzEvMjAyNC0wNC0wMlQwOCUzQTQwJTNBMjguODU2NzEwJTJCMDAlM0EwMC8xMDcxMl8xLmpwZw==.webp 2x;79,99;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/nektariny-12b0132?sid=70;Нектарины;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE0MTE1NjIvb3JpZ2luYWwvMS8yMDIyLTA4LTIzVDAxJTNBMDclM0E0MC4wMDMwMDAlMkIwMCUzQTAwLzE0MTE1NjJfMS5qcGc=.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE0MTE1NjIvb3JpZ2luYWwvMS8yMDIyLTA4LTIzVDAxJTNBMDclM0E0MC4wMDMwMDAlMkIwMCUzQTAwLzE0MTE1NjJfMS5qcGc=.webp 2x;90,00;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/shampin-ony-svezhie-82367ae?sid=70;Шампиньоны свежие;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkxMTU1Ny9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMTMlM0EzNCUzQTE2LjI2NDAwMCUyQjAwJTNBMDAvOTExNTU3XzEuanBn.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkxMTU1Ny9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMTMlM0EzNCUzQTE2LjI2NDAwMCUyQjAwJTNBMDAvOTExNTU3XzEuanBn.webp 2x;75,00;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/ogurtsy-melkopupyrchatye-d9245b3?sid=70;Огурцы мелкопупырчатые;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyNDg4NDIvb3JpZ2luYWwvMS8yMDIyLTA4LTE2VDIxJTNBMDMlM0EzNy44ODcwMDAlMkIwMCUzQTAwLzEyNDg4NDJfMS5qcGc=.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEyNDg4NDIvb3JpZ2luYWwvMS8yMDIyLTA4LTE2VDIxJTNBMDMlM0EzNy44ODcwMDAlMkIwMCUzQTAwLzEyNDg4NDJfMS5qcGc=.webp 2x;26,97;42,00
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/salat-kitayskiy-b1fa038?sid=70;Салат китайский;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0Nzk4Ny9vcmlnaW5hbC8xLzIwMjItMDgtMjJUMTUlM0E0NiUzQTQyLjM2NzAwMCUyQjAwJTNBMDAvMjQ3OTg3XzEuanBn.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0Nzk4Ny9vcmlnaW5hbC8xLzIwMjItMDgtMjJUMTUlM0E0NiUzQTQyLjM2NzAwMCUyQjAwJTNBMDAvMjQ3OTg3XzEuanBn.webp 2x;75,00;-
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/yabloki-golden-0e53279?sid=70;Яблоки Голден;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNjQzMS9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMDIlM0E0NCUzQTM4LjQ2ODAwMCUyQjAwJTNBMDAvMTE2NDMxXzEuanBn.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExNjQzMS9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMDIlM0E0NCUzQTM4LjQ2ODAwMCUyQjAwJTNBMDAvMTE2NDMxXzEuanBn.webp 2x;69,95;80,00
проспект Альберта Камалеева, 32Б, Казань, Республика Татарстан;ovoshchi-frukti-orekhi;/auchan/mandariny-703d1c7?sid=70;Мандарины;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzg5NTkyL29yaWdpbmFsLzEvMjAyMi0wOC0yM1QxNCUzQTQ3JTNBMDkuMTQwMDAwJTJCMDAlM0EwMC84OTU5Ml8xLmpwZw==.jpg; https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzg5NTkyL29yaWdpbmFsLzEvMjAyMi0wOC0yM1QxNCUzQTQ3JTNBMDkuMTQwMDAwJTJCMDAlM0EwMC84OTU5Ml8xLmpwZw==.webp 2x;69,95;80,00
